"datasetID","site","unique","taxa","propTrans","dId_site","elev.point","elev.mean","elev.var","Lon","Lat","optional","meanAbundance"
221,"10",16127,"Plant",0.610169492,"221_10",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1299.785714
221,"11",16128,"Plant",0.5,"221_11",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1179.714286
221,"12",16125,"Plant",0.596491228,"221_12",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1529.357143
221,"13",16116,"Plant",0.528571429,"221_13",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,476.7142857
221,"14",16131,"Plant",0.641509434,"221_14",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,696.0714286
221,"15",16123,"Plant",0.530612245,"221_15",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,803.2142857
221,"16",16115,"Plant",0.581818182,"221_16",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1246.142857
221,"17",16122,"Plant",0.642857143,"221_17",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,790.2857143
221,"18",16132,"Plant",0.568965517,"221_18",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,270.0714286
221,"19",16130,"Plant",0.606060606,"221_19",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,597.5
221,"2",16113,"Plant",0.516129032,"221_2",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1735.928571
221,"20",16129,"Plant",0.631578947,"221_20",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1427.357143
221,"21",16121,"Plant",0.581818182,"221_21",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1585.5
221,"22",16117,"Plant",0.5,"221_22",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1425
221,"23",16124,"Plant",0.631578947,"221_23",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1151.285714
221,"24",16118,"Plant",0.672131148,"221_24",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,507.7142857
221,"3",16120,"Plant",0.576271186,"221_3",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1437.928571
221,"4",16119,"Plant",0.509803922,"221_4",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1713.5
221,"5",16110,"Plant",0.542372881,"221_5",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,986.2142857
221,"6",16109,"Plant",0.6,"221_6",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,723.6428571
221,"7",16114,"Plant",0.559322034,"221_7",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,650.6428571
221,"8",16112,"Plant",0.411764706,"221_8",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1505.642857
221,"9",16111,"Plant",0.472727273,"221_9",1313.526395,1505.325075,81313.2691,-228.8225954,-1469.668145,TRUE,1298
224,"open",16134,"Plant",0.6,"224_open",774.6710852,946.457457,100491.2608,-410.9436641,-1431.845438,TRUE,2290.964286
224,"shrub",16133,"Plant",0.555555556,"224_shrub",774.6710852,946.457457,100491.2608,-410.9436641,-1431.845438,TRUE,1938.444444
226,"d226_ew",16135,"Bird",0.2,"226_d226_ew",NA,NA,NA,4540.430215,5082.936008,TRUE,169.8965517
228,"hb",16139,"Bird",0.205882353,"228_hb",724.8858174,442.0166741,53359.5012,2696.130688,454.0847584,TRUE,241.1547619
228,"mk",16138,"Bird",0.303030303,"228_mk",724.8858174,442.0166741,53359.5012,2696.130688,454.0847584,TRUE,176.8833333
228,"rp",16137,"Bird",0.225806452,"228_rp",724.8858174,442.0166741,53359.5012,2696.130688,454.0847584,TRUE,172.5
228,"sm",16136,"Bird",0.259259259,"228_sm",724.8858174,442.0166741,53359.5012,2696.130688,454.0847584,TRUE,145.2833333
231,"001D-E",16145,"Mammal",0.6,"231_001D-E",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,14.81818182
231,"001D-W",16152,"Mammal",0.7,"231_001D-W",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,11.78787879
231,"004B-E",16143,"Mammal",0.636363636,"231_004B-E",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,20.57575758
231,"004B-W",16146,"Mammal",0.6,"231_004B-W",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,25.93939394
231,"004F-E",16144,"Mammal",0.5,"231_004F-E",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,18.75
231,"004F-W",16148,"Mammal",0.454545455,"231_004F-W",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,22.03030303
231,"020B-E",16140,"Mammal",0.454545455,"231_020B-E",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,32.93939394
231,"020B-W",16141,"Mammal",0.4,"231_020B-W",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,34.36363636
231,"N01B-E",16142,"Mammal",0.583333333,"231_N01B-E",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,29.24242424
231,"N01B-W",16153,"Mammal",0.666666667,"231_N01B-W",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,25.63636364
231,"N04D-E",16149,"Mammal",0.5,"231_N04D-E",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,18.75757576
231,"N04D-W",16151,"Mammal",0.5,"231_N04D-W",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,24.42424242
231,"N20B-N",16147,"Mammal",0.583333333,"231_N20B-N",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,20.4375
231,"N20B-S",16150,"Mammal",0.5,"231_N20B-S",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,17.90625
232,"maxgrain",16154,"Mammal",0.25,"232_maxgrain",1596.02145,1688.006894,38244.23239,-4.980429197,-1208.697078,TRUE,1212.25
234,"1",16155,"Mammal",0.25,"234_1",399.207509,519.2994673,22657.39741,2284.083984,-176.9342946,TRUE,1660.909091
237,"1",16158,"Mammal",0.3,"237_1",NA,NA,NA,4175.999857,-7244.384254,TRUE,1706.75
237,"10",16159,"Mammal",0.2,"237_10",NA,NA,NA,4175.999857,-7244.384254,TRUE,1926.363636
237,"12",16157,"Mammal",0.222222222,"237_12",NA,NA,NA,4175.999857,-7244.384254,TRUE,1784.555556
237,"14",16156,"Mammal",0.363636364,"237_14",NA,NA,NA,4175.999857,-7244.384254,TRUE,1642.75
247,"224398.603_4702460.025",16492,"Arthopod",0.4,"247_224398.603_4702460.025",296.1660611,344.7714196,773.7778683,898.795269,-382.8683487,TRUE,3900.404444
247,"255549.15_4571555.12",16493,"Arthopod",0.45,"247_255549.15_4571555.12",169.40895,211.3829256,362.6609736,1330.154198,-285.1345734,TRUE,2423.124667
247,"444979.7957_4609829.505",16494,"Arthopod",0.35,"247_444979.7957_4609829.505",242.5805258,279.6636727,464.3475559,1083.750378,-316.0522509,TRUE,5332.356923
247,"447651.2162_4609884.569",16495,"Arthopod",0.444444444,"247_447651.2162_4609884.569",268.5134182,282.3926633,492.6666309,1079.1618,-313.8060279,TRUE,6343.767
247,"449158.0896_4606861.348",16496,"Arthopod",0.5,"247_449158.0896_4606861.348",257.4133872,281.0511518,481.0888445,1081.781566,-313.3089881,TRUE,4296.646176
247,"450259.9927_4649982.753",16497,"Arthopod",0.4,"247_450259.9927_4649982.753",362.9824321,379.4528291,1534.459861,847.1170491,-258.6412173,TRUE,11453.55971
247,"546064.8738_4708921.485",16498,"Arthopod",0.523809524,"247_546064.8738_4708921.485",272.2588115,292.2412142,355.4750192,1172.556489,-203.6548298,TRUE,3677.9612
247,"555217.7544_4702548.789",16499,"Arthopod",0.5,"247_555217.7544_4702548.789",205.0544078,271.6194053,1635.834401,1306.618317,-178.9452876,TRUE,2754.61
247,"557092.8397_4701434.983",16500,"Arthopod",0.45,"247_557092.8397_4701434.983",261.835743,295.8696371,351.0359395,1162.521358,-198.870302,TRUE,2783.626667
247,"604084.8723_4658114.179",16501,"Arthopod",0.538461538,"247_604084.8723_4658114.179",184.8461591,276.1841919,1616.890679,1306.67717,-173.711173,TRUE,4533.746111
247,"692033.2481_4704389.533",16502,"Arthopod",0.476190476,"247_692033.2481_4704389.533",272.9648009,309.2171627,660.5940466,1077.883406,-273.1809006,TRUE,2323.54
247,"692947.6609_4709516.123",16503,"Arthopod",0.411764706,"247_692947.6609_4709516.123",227.512301,264.2567479,505.1105181,1227.804202,-239.5171441,TRUE,1541.36
247,"698107.1579_4596222.532",16504,"Arthopod",0.421052632,"247_698107.1579_4596222.532",251.6592979,291.5514031,355.5254071,1174.580909,-204.4451147,TRUE,1618.028571
252,"C_A_1",16233,"Invertebrate",0.75862069,"252_C_A_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,52.125
252,"C_A_3",16221,"Invertebrate",0.816326531,"252_C_A_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,50
252,"C_A_5",16212,"Invertebrate",0.875,"252_C_A_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,47.88888889
252,"C_B_1",16209,"Invertebrate",0.858974359,"252_C_B_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,62.75
252,"C_B_3",16204,"Invertebrate",0.915492958,"252_C_B_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,43.44444444
252,"C_B_5",16216,"Invertebrate",0.923076923,"252_C_B_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,72.11111111
252,"C_C_1",16213,"Invertebrate",0.788732394,"252_C_C_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,60.125
252,"C_C_3",16214,"Invertebrate",0.882352941,"252_C_C_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,50.88888889
252,"C_C_5",16219,"Invertebrate",0.833333333,"252_C_C_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,38.5
252,"C_D_1",16211,"Invertebrate",0.876712329,"252_C_D_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,51.88888889
252,"C_D_3",16208,"Invertebrate",0.859375,"252_C_D_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,51.55555556
252,"C_D_5",16218,"Invertebrate",0.875,"252_C_D_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,54.33333333
252,"C_E_1",16237,"Invertebrate",0.873563218,"252_C_E_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,57.4
252,"C_E_3",16232,"Invertebrate",0.867647059,"252_C_E_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,48.55555556
252,"C_E_5",16215,"Invertebrate",0.844155844,"252_C_E_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,77.6
252,"G_A_1",16225,"Invertebrate",0.863636364,"252_G_A_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,89.81818182
252,"G_A_3",16226,"Invertebrate",0.872093023,"252_G_A_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,58
252,"G_A_5",16236,"Invertebrate",0.869565217,"252_G_A_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,56.3
252,"G_B_1",16224,"Invertebrate",0.84057971,"252_G_B_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,75.3
252,"G_B_3",16229,"Invertebrate",0.848484848,"252_G_B_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,69.8
252,"G_B_5",16239,"Invertebrate",0.846153846,"252_G_B_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,87.55555556
252,"G_C_1",16220,"Invertebrate",0.815789474,"252_G_C_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,88.44444444
252,"G_C_3",16230,"Invertebrate",0.87012987,"252_G_C_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,105.2222222
252,"G_C_5",16243,"Invertebrate",0.788732394,"252_G_C_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,86.25
252,"G_D_1",16241,"Invertebrate",0.860759494,"252_G_D_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,84.3
252,"G_D_3",16242,"Invertebrate",0.8125,"252_G_D_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,113.6666667
252,"G_D_5",16240,"Invertebrate",0.866666667,"252_G_D_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,96.55555556
252,"G_E_1",16223,"Invertebrate",0.873015873,"252_G_E_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,38.57142857
252,"G_E_3",16203,"Invertebrate",0.897435897,"252_G_E_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,118.2222222
252,"G_E_5",16202,"Invertebrate",0.805555556,"252_G_E_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,82.875
252,"P_A_1",16207,"Invertebrate",0.829787234,"252_P_A_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,98.57142857
252,"P_A_3",16227,"Invertebrate",0.777777778,"252_P_A_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,122.1428571
252,"P_A_5",16205,"Invertebrate",0.777777778,"252_P_A_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,39.5
252,"P_B_3",16206,"Invertebrate",0.817073171,"252_P_B_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,80.375
252,"P_B_5",16217,"Invertebrate",0.813953488,"252_P_B_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,45.33333333
252,"P_C_1",16231,"Invertebrate",0.813953488,"252_P_C_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,120.125
252,"P_C_3",16228,"Invertebrate",0.770491803,"252_P_C_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,83.28571429
252,"P_D_1",16238,"Invertebrate",0.817204301,"252_P_D_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,173
252,"P_D_3",16234,"Invertebrate",0.765432099,"252_P_D_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,119.25
252,"P_E_1",16235,"Invertebrate",0.786885246,"252_P_E_1",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,66.42857143
252,"P_E_3",16222,"Invertebrate",0.890909091,"252_P_E_3",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,182.2222222
252,"P_E_5",16210,"Invertebrate",0.811764706,"252_P_E_5",2112.376258,1872.36594,38223.58368,27.6344704,-1208.938442,TRUE,83.125
254,"1",16244,"Mammal",0.476190476,"254_1",1313.526395,1505.325075,81313.2691,-228.820527,-1469.669194,TRUE,766.1333333
259,"1",16245,"Plant",0.369565217,"259_1",1313.526395,1505.325075,81313.2691,-228.8224051,-1469.66815,TRUE,30384.85714
263,"1",16247,"Bird",0.625,"263_1",NA,NA,NA,4053.762731,5075.152484,TRUE,64.62068966
264,"cm",16250,"Bird",0.26,"264_cm",NA,NA,NA,3653.847131,6702.200296,TRUE,186.55
264,"k",16251,"Bird",0.276315789,"264_k",NA,NA,NA,3653.847131,6702.200296,TRUE,372.20125
264,"l",16254,"Bird",0.321428571,"264_l",NA,NA,NA,3653.847131,6702.200296,TRUE,212.7824324
264,"ms",16252,"Bird",0.34,"264_ms",NA,NA,NA,3653.847131,6702.200296,TRUE,231.9725
264,"ne",16253,"Bird",0.314814815,"264_ne",NA,NA,NA,3653.847131,6702.200296,TRUE,120.7775
264,"nw",16249,"Bird",0.327272727,"264_nw",NA,NA,NA,3653.847131,6702.200296,TRUE,119.88375
264,"w",16248,"Bird",0.333333333,"264_w",NA,NA,NA,3653.847131,6702.200296,TRUE,239.6475
265,"1",16255,"Bird",0.463414634,"265_1",NA,NA,NA,3747.807522,5987.426931,TRUE,131.5964912
267,"1",16256,"Bird",0.4,"267_1",NA,4.97105049,10.97489201,2693.563505,-207.6439747,TRUE,30.72727273
268,"1",16257,"Bird",0.303030303,"268_1",NA,NA,NA,3052.935658,6484.021787,TRUE,63.92592593
269,"K1",16544,"Bird",0.576923077,"269_K1",NA,NA,NA,2546.781471,5920.955421,TRUE,89.5
269,"K2",16545,"Bird",0.526315789,"269_K2",NA,NA,NA,2546.781471,5920.955421,TRUE,36.31578947
269,"OA",16546,"Bird",0.47826087,"269_OA",NA,NA,NA,2868.025135,5815.689954,TRUE,60.18181818
269,"PAL",16547,"Bird",0.5,"269_PAL",NA,NA,NA,2227.703008,5919.349881,TRUE,73.16666667
272,"1",16258,"Bird",0.121212121,"272_1",NA,NA,NA,2952.450442,5727.485933,TRUE,167.0833333
274,"maxgrain_000b",16268,"Invertebrate",0.333333333,"274_maxgrain_000b",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,298.2
274,"maxgrain_001d",16265,"Invertebrate",0.571428571,"274_maxgrain_001d",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,367.8695652
274,"maxgrain_002c",16262,"Invertebrate",0.5,"274_maxgrain_002c",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,366.6666667
274,"maxgrain_002d",16260,"Invertebrate",0.48,"274_maxgrain_002d",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,318.1904762
274,"maxgrain_004b",16263,"Invertebrate",0.52,"274_maxgrain_004b",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,386.9565217
274,"maxgrain_004d",16267,"Invertebrate",0.333333333,"274_maxgrain_004d",384.1473127,382.5348117,1675.574418,871.6767946,-630.0145252,TRUE,387.625
