datasetID,site,scale,taxa,area,Raw_spatial_grain,Raw_spatial_grain_unit
208,6_T1,2,Invertebrate,30,1,m2
208,6_T2,2,Invertebrate,30,1,m2
208,6_T3,2,Invertebrate,30,1,m2
208,6_T4,2,Invertebrate,30,1,m2
208,6_T5,2,Invertebrate,30,1,m2
208,6_T6,2,Invertebrate,30,1,m2
208,6_T7,2,Invertebrate,30,1,m2
208,maxgrain_1_CF,3,Invertebrate,210,1,m2
208,maxgrain_1_DF,3,Invertebrate,210,1,m2
208,maxgrain_1_SF,3,Invertebrate,210,1,m2
208,maxgrain_1_T1,3,Invertebrate,210,1,m2
208,maxgrain_1_T2,3,Invertebrate,210,1,m2
208,maxgrain_1_T3,3,Invertebrate,210,1,m2
208,maxgrain_1_T4,3,Invertebrate,210,1,m2
208,maxgrain_1_T5,3,Invertebrate,210,1,m2
208,maxgrain_1_T6,3,Invertebrate,210,1,m2
208,maxgrain_1_T7,3,Invertebrate,210,1,m2
208,maxgrain_2_CF,3,Invertebrate,210,1,m2
208,maxgrain_2_DF,3,Invertebrate,210,1,m2
208,maxgrain_2_SF,3,Invertebrate,210,1,m2
208,maxgrain_2_T1,3,Invertebrate,210,1,m2
208,maxgrain_2_T2,3,Invertebrate,210,1,m2
208,maxgrain_2_T3,3,Invertebrate,210,1,m2
208,maxgrain_2_T4,3,Invertebrate,210,1,m2
208,maxgrain_2_T5,3,Invertebrate,210,1,m2
208,maxgrain_2_T6,3,Invertebrate,210,1,m2
208,maxgrain_2_T7,3,Invertebrate,210,1,m2
208,maxgrain_3_CF,3,Invertebrate,210,1,m2
208,maxgrain_3_DF,3,Invertebrate,210,1,m2
208,maxgrain_3_SF,3,Invertebrate,210,1,m2
208,maxgrain_3_T1,3,Invertebrate,210,1,m2
208,maxgrain_3_T2,3,Invertebrate,210,1,m2
208,maxgrain_3_T3,3,Invertebrate,210,1,m2
208,maxgrain_3_T4,3,Invertebrate,210,1,m2
208,maxgrain_3_T5,3,Invertebrate,210,1,m2
208,maxgrain_3_T6,3,Invertebrate,210,1,m2
208,maxgrain_3_T7,3,Invertebrate,210,1,m2
208,maxgrain_4_T1,3,Invertebrate,210,1,m2
208,maxgrain_4_T2,3,Invertebrate,210,1,m2
208,maxgrain_4_T4,3,Invertebrate,210,1,m2
208,maxgrain_4_T5,3,Invertebrate,210,1,m2
208,maxgrain_4_T6,3,Invertebrate,210,1,m2
208,maxgrain_4_T7,3,Invertebrate,210,1,m2
208,maxgrain_5_T1,3,Invertebrate,210,1,m2
208,maxgrain_5_T2,3,Invertebrate,210,1,m2
208,maxgrain_5_T3,3,Invertebrate,210,1,m2
208,maxgrain_5_T4,3,Invertebrate,210,1,m2
208,maxgrain_5_T5,3,Invertebrate,210,1,m2
208,maxgrain_5_T6,3,Invertebrate,210,1,m2
208,maxgrain_5_T7,3,Invertebrate,210,1,m2
208,maxgrain_6_T1,3,Invertebrate,210,1,m2
208,maxgrain_6_T2,3,Invertebrate,210,1,m2
208,maxgrain_6_T3,3,Invertebrate,210,1,m2
208,maxgrain_6_T4,3,Invertebrate,210,1,m2
208,maxgrain_6_T5,3,Invertebrate,210,1,m2
208,maxgrain_6_T6,3,Invertebrate,210,1,m2
208,maxgrain_6_T7,3,Invertebrate,210,1,m2
213,e1q1-1,1,Plant,1,1,m2
213,e1q1-2,1,Plant,1,1,m2
213,e1q1-3,1,Plant,1,1,m2
213,e1q1a-1,1,Plant,1,1,m2
213,e1q1a-2,1,Plant,1,1,m2
213,e1q1a-3,1,Plant,1,1,m2
213,e1q2-1,1,Plant,1,1,m2
213,e1q2-2,1,Plant,1,1,m2
213,e1q2-3,1,Plant,1,1,m2
213,e1q2-4,1,Plant,1,1,m2
213,e1q2-5,1,Plant,1,1,m2
213,e1q2-6,1,Plant,1,1,m2
213,e1q2-7,1,Plant,1,1,m2
213,e1q2-8,1,Plant,1,1,m2
213,e1q3-1,1,Plant,1,1,m2
213,e1q3-2,1,Plant,1,1,m2
213,e1q3-3,1,Plant,1,1,m2
213,e1q3a-1,1,Plant,1,1,m2
213,e1q3a-2,1,Plant,1,1,m2
213,e1q3a-3,1,Plant,1,1,m2
213,e1q4-1,1,Plant,1,1,m2
213,e1q4-2,1,Plant,1,1,m2
213,e1q4a-1,1,Plant,1,1,m2
213,e1q4a-2,1,Plant,1,1,m2
213,e1q5-1,1,Plant,1,1,m2
213,e1q5-2,1,Plant,1,1,m2
213,e1q5-3,1,Plant,1,1,m2
213,e1q5-4,1,Plant,1,1,m2
213,e2q2-1,1,Plant,1,1,m2
213,e2q2-2,1,Plant,1,1,m2
213,e2q2-3,1,Plant,1,1,m2
213,e2q2-4,1,Plant,1,1,m2
213,e2q3-1,1,Plant,1,1,m2
213,e2q3-2,1,Plant,1,1,m2
213,e2q3a-1,1,Plant,1,1,m2
213,e2q3a-2,1,Plant,1,1,m2
213,e2qa-1,1,Plant,1,1,m2
213,e2qa-2,1,Plant,1,1,m2
213,e2qa-3,1,Plant,1,1,m2
213,e2qa-4,1,Plant,1,1,m2
213,e2qa-5,1,Plant,1,1,m2
213,e2qo-1,1,Plant,1,1,m2
213,e2qo-10,1,Plant,1,1,m2
213,e2qo-2,1,Plant,1,1,m2
213,e2qo-3,1,Plant,1,1,m2
213,e2qo-4,1,Plant,1,1,m2
213,e2qo-5,1,Plant,1,1,m2
213,e2qo-6,1,Plant,1,1,m2
213,e2qo-7,1,Plant,1,1,m2
213,e2qo-8,1,Plant,1,1,m2
213,e2qo-9,1,Plant,1,1,m2
213,maxgrain_e1q1-1,2,Plant,51,1,m2
213,maxgrain_e1q1-2,2,Plant,51,1,m2
213,maxgrain_e1q1-3,2,Plant,51,1,m2
213,maxgrain_e1q1a-1,2,Plant,51,1,m2
213,maxgrain_e1q1a-2,2,Plant,51,1,m2
213,maxgrain_e1q1a-3,2,Plant,51,1,m2
213,maxgrain_e1q2-1,2,Plant,51,1,m2
213,maxgrain_e1q2-2,2,Plant,51,1,m2
213,maxgrain_e1q2-3,2,Plant,51,1,m2
213,maxgrain_e1q2-4,2,Plant,51,1,m2
213,maxgrain_e1q2-5,2,Plant,51,1,m2
213,maxgrain_e1q2-6,2,Plant,51,1,m2
213,maxgrain_e1q2-7,2,Plant,51,1,m2
213,maxgrain_e1q2-8,2,Plant,51,1,m2
213,maxgrain_e1q3-1,2,Plant,51,1,m2
213,maxgrain_e1q3-2,2,Plant,51,1,m2
213,maxgrain_e1q3-3,2,Plant,51,1,m2
213,maxgrain_e1q3a-1,2,Plant,51,1,m2
213,maxgrain_e1q3a-2,2,Plant,51,1,m2
213,maxgrain_e1q3a-3,2,Plant,51,1,m2
213,maxgrain_e1q4-1,2,Plant,51,1,m2
213,maxgrain_e1q4-2,2,Plant,51,1,m2
213,maxgrain_e1q4a-1,2,Plant,51,1,m2
213,maxgrain_e1q4a-2,2,Plant,51,1,m2
213,maxgrain_e1q5-1,2,Plant,51,1,m2
213,maxgrain_e1q5-2,2,Plant,51,1,m2
213,maxgrain_e1q5-3,2,Plant,51,1,m2
213,maxgrain_e1q5-4,2,Plant,51,1,m2
213,maxgrain_e2q2-1,2,Plant,51,1,m2
213,maxgrain_e2q2-2,2,Plant,51,1,m2
213,maxgrain_e2q2-3,2,Plant,51,1,m2
213,maxgrain_e2q2-4,2,Plant,51,1,m2
213,maxgrain_e2q3-1,2,Plant,51,1,m2
213,maxgrain_e2q3-2,2,Plant,51,1,m2
213,maxgrain_e2q3a-1,2,Plant,51,1,m2
213,maxgrain_e2q3a-2,2,Plant,51,1,m2
213,maxgrain_e2qa-1,2,Plant,51,1,m2
213,maxgrain_e2qa-2,2,Plant,51,1,m2
213,maxgrain_e2qa-3,2,Plant,51,1,m2
213,maxgrain_e2qa-4,2,Plant,51,1,m2
213,maxgrain_e2qa-5,2,Plant,51,1,m2
213,maxgrain_e2qo-1,2,Plant,51,1,m2
213,maxgrain_e2qo-10,2,Plant,51,1,m2
213,maxgrain_e2qo-2,2,Plant,51,1,m2
213,maxgrain_e2qo-3,2,Plant,51,1,m2
213,maxgrain_e2qo-4,2,Plant,51,1,m2
213,maxgrain_e2qo-5,2,Plant,51,1,m2
213,maxgrain_e2qo-6,2,Plant,51,1,m2
213,maxgrain_e2qo-7,2,Plant,51,1,m2
213,maxgrain_e2qo-8,2,Plant,51,1,m2
213,maxgrain_e2qo-9,2,Plant,51,1,m2
221,11,1,Plant,0.0625,0.0625,m2
221,13,1,Plant,0.0625,0.0625,m2
221,15,1,Plant,0.0625,0.0625,m2
221,17,1,Plant,0.0625,0.0625,m2
221,31,1,Plant,0.0625,0.0625,m2
221,33,1,Plant,0.0625,0.0625,m2
221,35,1,Plant,0.0625,0.0625,m2
221,37,1,Plant,0.0625,0.0625,m2
221,51,1,Plant,0.0625,0.0625,m2
221,53,1,Plant,0.0625,0.0625,m2
221,55,1,Plant,0.0625,0.0625,m2
221,57,1,Plant,0.0625,0.0625,m2
221,71,1,Plant,0.0625,0.0625,m2
221,73,1,Plant,0.0625,0.0625,m2
221,75,1,Plant,0.0625,0.0625,m2
221,77,1,Plant,0.0625,0.0625,m2
221,1_11,2,Plant,2500,0.0625,m2
221,1_13,2,Plant,2500,0.0625,m2
221,1_15,2,Plant,2500,0.0625,m2
221,1_17,2,Plant,2500,0.0625,m2
221,1_31,2,Plant,2500,0.0625,m2
221,1_33,2,Plant,2500,0.0625,m2
221,1_35,2,Plant,2500,0.0625,m2
221,1_37,2,Plant,2500,0.0625,m2
221,1_51,2,Plant,2500,0.0625,m2
221,1_53,2,Plant,2500,0.0625,m2
221,1_55,2,Plant,2500,0.0625,m2
221,1_57,2,Plant,2500,0.0625,m2
221,1_71,2,Plant,2500,0.0625,m2
221,1_73,2,Plant,2500,0.0625,m2
221,1_75,2,Plant,2500,0.0625,m2
221,1_77,2,Plant,2500,0.0625,m2
221,10_11,2,Plant,2500,0.0625,m2
221,10_13,2,Plant,2500,0.0625,m2
221,10_15,2,Plant,2500,0.0625,m2
221,10_17,2,Plant,2500,0.0625,m2
221,10_31,2,Plant,2500,0.0625,m2
221,10_33,2,Plant,2500,0.0625,m2
221,10_35,2,Plant,2500,0.0625,m2
221,10_37,2,Plant,2500,0.0625,m2
221,10_51,2,Plant,2500,0.0625,m2
221,10_53,2,Plant,2500,0.0625,m2
221,10_55,2,Plant,2500,0.0625,m2
221,10_57,2,Plant,2500,0.0625,m2
221,10_71,2,Plant,2500,0.0625,m2
221,10_73,2,Plant,2500,0.0625,m2
221,10_75,2,Plant,2500,0.0625,m2
221,10_77,2,Plant,2500,0.0625,m2
221,11_11,2,Plant,2500,0.0625,m2
221,11_13,2,Plant,2500,0.0625,m2
221,11_15,2,Plant,2500,0.0625,m2
221,11_17,2,Plant,2500,0.0625,m2
221,11_31,2,Plant,2500,0.0625,m2
221,11_33,2,Plant,2500,0.0625,m2
221,11_35,2,Plant,2500,0.0625,m2
221,11_37,2,Plant,2500,0.0625,m2
221,11_51,2,Plant,2500,0.0625,m2
221,11_53,2,Plant,2500,0.0625,m2
221,11_55,2,Plant,2500,0.0625,m2
221,11_57,2,Plant,2500,0.0625,m2
221,11_71,2,Plant,2500,0.0625,m2
221,11_73,2,Plant,2500,0.0625,m2
221,11_75,2,Plant,2500,0.0625,m2
221,11_77,2,Plant,2500,0.0625,m2
221,12_11,2,Plant,2500,0.0625,m2
221,12_13,2,Plant,2500,0.0625,m2
221,12_15,2,Plant,2500,0.0625,m2
221,12_17,2,Plant,2500,0.0625,m2
221,12_31,2,Plant,2500,0.0625,m2
221,12_33,2,Plant,2500,0.0625,m2
221,12_35,2,Plant,2500,0.0625,m2
221,12_37,2,Plant,2500,0.0625,m2
221,12_51,2,Plant,2500,0.0625,m2
221,12_53,2,Plant,2500,0.0625,m2
221,12_55,2,Plant,2500,0.0625,m2
221,12_57,2,Plant,2500,0.0625,m2
221,12_71,2,Plant,2500,0.0625,m2
221,12_73,2,Plant,2500,0.0625,m2
221,12_75,2,Plant,2500,0.0625,m2
221,12_77,2,Plant,2500,0.0625,m2
221,13_11,2,Plant,2500,0.0625,m2
221,13_13,2,Plant,2500,0.0625,m2
221,13_15,2,Plant,2500,0.0625,m2
221,13_17,2,Plant,2500,0.0625,m2
221,13_31,2,Plant,2500,0.0625,m2
221,13_33,2,Plant,2500,0.0625,m2
221,13_35,2,Plant,2500,0.0625,m2
221,13_37,2,Plant,2500,0.0625,m2
221,13_51,2,Plant,2500,0.0625,m2
221,13_53,2,Plant,2500,0.0625,m2
221,13_55,2,Plant,2500,0.0625,m2
221,13_57,2,Plant,2500,0.0625,m2
221,13_71,2,Plant,2500,0.0625,m2
221,13_73,2,Plant,2500,0.0625,m2
221,13_75,2,Plant,2500,0.0625,m2
221,13_77,2,Plant,2500,0.0625,m2
221,14_11,2,Plant,2500,0.0625,m2
221,14_13,2,Plant,2500,0.0625,m2
221,14_15,2,Plant,2500,0.0625,m2
221,14_17,2,Plant,2500,0.0625,m2
221,14_31,2,Plant,2500,0.0625,m2
221,14_33,2,Plant,2500,0.0625,m2
221,14_35,2,Plant,2500,0.0625,m2
221,14_37,2,Plant,2500,0.0625,m2
221,14_51,2,Plant,2500,0.0625,m2
221,14_53,2,Plant,2500,0.0625,m2
221,14_55,2,Plant,2500,0.0625,m2
221,14_57,2,Plant,2500,0.0625,m2
221,14_71,2,Plant,2500,0.0625,m2
221,14_73,2,Plant,2500,0.0625,m2
221,14_75,2,Plant,2500,0.0625,m2
221,14_77,2,Plant,2500,0.0625,m2
221,15_11,2,Plant,2500,0.0625,m2
221,15_13,2,Plant,2500,0.0625,m2
221,15_15,2,Plant,2500,0.0625,m2
221,15_17,2,Plant,2500,0.0625,m2
221,15_31,2,Plant,2500,0.0625,m2
221,15_33,2,Plant,2500,0.0625,m2
221,15_35,2,Plant,2500,0.0625,m2
221,15_37,2,Plant,2500,0.0625,m2
221,15_51,2,Plant,2500,0.0625,m2
221,15_53,2,Plant,2500,0.0625,m2
221,15_55,2,Plant,2500,0.0625,m2
221,15_57,2,Plant,2500,0.0625,m2
221,15_71,2,Plant,2500,0.0625,m2
221,15_73,2,Plant,2500,0.0625,m2
221,15_75,2,Plant,2500,0.0625,m2
221,15_77,2,Plant,2500,0.0625,m2
221,16_11,2,Plant,2500,0.0625,m2
221,16_13,2,Plant,2500,0.0625,m2
221,16_15,2,Plant,2500,0.0625,m2
221,16_17,2,Plant,2500,0.0625,m2
221,16_31,2,Plant,2500,0.0625,m2
221,16_33,2,Plant,2500,0.0625,m2
221,16_35,2,Plant,2500,0.0625,m2
221,16_37,2,Plant,2500,0.0625,m2
221,16_51,2,Plant,2500,0.0625,m2
221,16_53,2,Plant,2500,0.0625,m2
221,16_55,2,Plant,2500,0.0625,m2
221,16_57,2,Plant,2500,0.0625,m2
221,16_71,2,Plant,2500,0.0625,m2
221,16_73,2,Plant,2500,0.0625,m2
221,16_75,2,Plant,2500,0.0625,m2
221,16_77,2,Plant,2500,0.0625,m2
221,17_11,2,Plant,2500,0.0625,m2
221,17_13,2,Plant,2500,0.0625,m2
221,17_15,2,Plant,2500,0.0625,m2
221,17_17,2,Plant,2500,0.0625,m2
221,17_31,2,Plant,2500,0.0625,m2
221,17_33,2,Plant,2500,0.0625,m2
221,17_35,2,Plant,2500,0.0625,m2
221,17_37,2,Plant,2500,0.0625,m2
221,17_51,2,Plant,2500,0.0625,m2
221,17_53,2,Plant,2500,0.0625,m2
221,17_55,2,Plant,2500,0.0625,m2
221,17_57,2,Plant,2500,0.0625,m2
221,17_71,2,Plant,2500,0.0625,m2
221,17_73,2,Plant,2500,0.0625,m2
221,17_75,2,Plant,2500,0.0625,m2
221,17_77,2,Plant,2500,0.0625,m2
221,18_11,2,Plant,2500,0.0625,m2
221,18_13,2,Plant,2500,0.0625,m2
221,18_15,2,Plant,2500,0.0625,m2
221,18_17,2,Plant,2500,0.0625,m2
221,18_31,2,Plant,2500,0.0625,m2
221,18_33,2,Plant,2500,0.0625,m2
221,18_35,2,Plant,2500,0.0625,m2
221,18_37,2,Plant,2500,0.0625,m2
221,18_51,2,Plant,2500,0.0625,m2
221,18_53,2,Plant,2500,0.0625,m2
221,18_55,2,Plant,2500,0.0625,m2
221,18_57,2,Plant,2500,0.0625,m2
221,18_71,2,Plant,2500,0.0625,m2
221,18_73,2,Plant,2500,0.0625,m2
221,18_75,2,Plant,2500,0.0625,m2
221,18_77,2,Plant,2500,0.0625,m2
221,19_11,2,Plant,2500,0.0625,m2
221,19_13,2,Plant,2500,0.0625,m2
221,19_15,2,Plant,2500,0.0625,m2
221,19_17,2,Plant,2500,0.0625,m2
221,19_31,2,Plant,2500,0.0625,m2
221,19_33,2,Plant,2500,0.0625,m2
221,19_35,2,Plant,2500,0.0625,m2
221,19_37,2,Plant,2500,0.0625,m2
221,19_51,2,Plant,2500,0.0625,m2
221,19_53,2,Plant,2500,0.0625,m2
221,19_55,2,Plant,2500,0.0625,m2
221,19_57,2,Plant,2500,0.0625,m2
221,19_71,2,Plant,2500,0.0625,m2
221,19_73,2,Plant,2500,0.0625,m2
221,19_75,2,Plant,2500,0.0625,m2
221,19_77,2,Plant,2500,0.0625,m2
221,2_11,2,Plant,2500,0.0625,m2
221,2_13,2,Plant,2500,0.0625,m2
221,2_15,2,Plant,2500,0.0625,m2
221,2_17,2,Plant,2500,0.0625,m2
221,2_31,2,Plant,2500,0.0625,m2
221,2_33,2,Plant,2500,0.0625,m2
221,2_35,2,Plant,2500,0.0625,m2
221,2_37,2,Plant,2500,0.0625,m2
221,2_51,2,Plant,2500,0.0625,m2
221,2_53,2,Plant,2500,0.0625,m2
221,2_55,2,Plant,2500,0.0625,m2
221,2_57,2,Plant,2500,0.0625,m2
221,2_71,2,Plant,2500,0.0625,m2
221,2_73,2,Plant,2500,0.0625,m2
221,2_75,2,Plant,2500,0.0625,m2
221,2_77,2,Plant,2500,0.0625,m2
221,20_11,2,Plant,2500,0.0625,m2
221,20_13,2,Plant,2500,0.0625,m2
221,20_15,2,Plant,2500,0.0625,m2
221,20_17,2,Plant,2500,0.0625,m2
221,20_31,2,Plant,2500,0.0625,m2
221,20_33,2,Plant,2500,0.0625,m2
221,20_35,2,Plant,2500,0.0625,m2
221,20_37,2,Plant,2500,0.0625,m2
221,20_51,2,Plant,2500,0.0625,m2
221,20_53,2,Plant,2500,0.0625,m2
221,20_55,2,Plant,2500,0.0625,m2
221,20_57,2,Plant,2500,0.0625,m2
221,20_71,2,Plant,2500,0.0625,m2
221,20_73,2,Plant,2500,0.0625,m2
221,20_75,2,Plant,2500,0.0625,m2
221,20_77,2,Plant,2500,0.0625,m2
221,21_11,2,Plant,2500,0.0625,m2
221,21_13,2,Plant,2500,0.0625,m2
221,21_15,2,Plant,2500,0.0625,m2
221,21_17,2,Plant,2500,0.0625,m2
221,21_31,2,Plant,2500,0.0625,m2
221,21_33,2,Plant,2500,0.0625,m2
221,21_35,2,Plant,2500,0.0625,m2
221,21_37,2,Plant,2500,0.0625,m2
221,21_51,2,Plant,2500,0.0625,m2
221,21_53,2,Plant,2500,0.0625,m2
221,21_55,2,Plant,2500,0.0625,m2
221,21_57,2,Plant,2500,0.0625,m2
221,21_71,2,Plant,2500,0.0625,m2
221,21_73,2,Plant,2500,0.0625,m2
221,21_75,2,Plant,2500,0.0625,m2
221,21_77,2,Plant,2500,0.0625,m2
221,22_11,2,Plant,2500,0.0625,m2
221,22_13,2,Plant,2500,0.0625,m2
221,22_15,2,Plant,2500,0.0625,m2
221,22_17,2,Plant,2500,0.0625,m2
221,22_31,2,Plant,2500,0.0625,m2
221,22_33,2,Plant,2500,0.0625,m2
221,22_35,2,Plant,2500,0.0625,m2
221,22_37,2,Plant,2500,0.0625,m2
221,22_51,2,Plant,2500,0.0625,m2
221,22_53,2,Plant,2500,0.0625,m2
221,22_55,2,Plant,2500,0.0625,m2
221,22_57,2,Plant,2500,0.0625,m2
221,22_71,2,Plant,2500,0.0625,m2
221,22_73,2,Plant,2500,0.0625,m2
221,22_75,2,Plant,2500,0.0625,m2
221,22_77,2,Plant,2500,0.0625,m2
221,23_11,2,Plant,2500,0.0625,m2
221,23_13,2,Plant,2500,0.0625,m2
221,23_15,2,Plant,2500,0.0625,m2
221,23_17,2,Plant,2500,0.0625,m2
221,23_31,2,Plant,2500,0.0625,m2
221,23_33,2,Plant,2500,0.0625,m2
221,23_35,2,Plant,2500,0.0625,m2
221,23_37,2,Plant,2500,0.0625,m2
221,23_51,2,Plant,2500,0.0625,m2
221,23_53,2,Plant,2500,0.0625,m2
221,23_55,2,Plant,2500,0.0625,m2
221,23_57,2,Plant,2500,0.0625,m2
221,23_71,2,Plant,2500,0.0625,m2
221,23_73,2,Plant,2500,0.0625,m2
221,23_75,2,Plant,2500,0.0625,m2
221,23_77,2,Plant,2500,0.0625,m2
221,24_11,2,Plant,2500,0.0625,m2
221,24_13,2,Plant,2500,0.0625,m2
221,24_15,2,Plant,2500,0.0625,m2
221,24_17,2,Plant,2500,0.0625,m2
221,24_31,2,Plant,2500,0.0625,m2
221,24_33,2,Plant,2500,0.0625,m2
221,24_35,2,Plant,2500,0.0625,m2
221,24_37,2,Plant,2500,0.0625,m2
221,24_51,2,Plant,2500,0.0625,m2
221,24_53,2,Plant,2500,0.0625,m2
221,24_55,2,Plant,2500,0.0625,m2
221,24_57,2,Plant,2500,0.0625,m2
221,24_71,2,Plant,2500,0.0625,m2
221,24_73,2,Plant,2500,0.0625,m2
221,24_75,2,Plant,2500,0.0625,m2
221,24_77,2,Plant,2500,0.0625,m2
221,3_11,2,Plant,2500,0.0625,m2
221,3_13,2,Plant,2500,0.0625,m2
221,3_15,2,Plant,2500,0.0625,m2
221,3_17,2,Plant,2500,0.0625,m2
221,3_31,2,Plant,2500,0.0625,m2
221,3_33,2,Plant,2500,0.0625,m2
221,3_35,2,Plant,2500,0.0625,m2
221,3_37,2,Plant,2500,0.0625,m2
221,3_51,2,Plant,2500,0.0625,m2
221,3_53,2,Plant,2500,0.0625,m2
221,3_55,2,Plant,2500,0.0625,m2
221,3_57,2,Plant,2500,0.0625,m2
221,3_71,2,Plant,2500,0.0625,m2
221,3_73,2,Plant,2500,0.0625,m2
221,3_75,2,Plant,2500,0.0625,m2
221,3_77,2,Plant,2500,0.0625,m2
221,4_11,2,Plant,2500,0.0625,m2
221,4_13,2,Plant,2500,0.0625,m2
221,4_15,2,Plant,2500,0.0625,m2
221,4_17,2,Plant,2500,0.0625,m2
221,4_31,2,Plant,2500,0.0625,m2
221,4_33,2,Plant,2500,0.0625,m2
221,4_35,2,Plant,2500,0.0625,m2
221,4_37,2,Plant,2500,0.0625,m2
221,4_51,2,Plant,2500,0.0625,m2
221,4_53,2,Plant,2500,0.0625,m2
221,4_55,2,Plant,2500,0.0625,m2
221,4_57,2,Plant,2500,0.0625,m2
221,4_71,2,Plant,2500,0.0625,m2
221,4_73,2,Plant,2500,0.0625,m2
221,4_75,2,Plant,2500,0.0625,m2
221,4_77,2,Plant,2500,0.0625,m2
221,5_11,2,Plant,2500,0.0625,m2
221,5_13,2,Plant,2500,0.0625,m2
221,5_15,2,Plant,2500,0.0625,m2
221,5_17,2,Plant,2500,0.0625,m2
221,5_31,2,Plant,2500,0.0625,m2
221,5_33,2,Plant,2500,0.0625,m2
221,5_35,2,Plant,2500,0.0625,m2
221,5_37,2,Plant,2500,0.0625,m2
221,5_51,2,Plant,2500,0.0625,m2
221,5_53,2,Plant,2500,0.0625,m2
221,5_55,2,Plant,2500,0.0625,m2
221,5_57,2,Plant,2500,0.0625,m2
221,5_71,2,Plant,2500,0.0625,m2
221,5_73,2,Plant,2500,0.0625,m2
221,5_75,2,Plant,2500,0.0625,m2
221,5_77,2,Plant,2500,0.0625,m2
221,6_11,2,Plant,2500,0.0625,m2
221,6_13,2,Plant,2500,0.0625,m2
221,6_15,2,Plant,2500,0.0625,m2
221,6_17,2,Plant,2500,0.0625,m2
221,6_31,2,Plant,2500,0.0625,m2
221,6_33,2,Plant,2500,0.0625,m2
221,6_35,2,Plant,2500,0.0625,m2
221,6_37,2,Plant,2500,0.0625,m2
221,6_51,2,Plant,2500,0.0625,m2
221,6_53,2,Plant,2500,0.0625,m2
221,6_55,2,Plant,2500,0.0625,m2
221,6_57,2,Plant,2500,0.0625,m2
221,6_71,2,Plant,2500,0.0625,m2
221,6_73,2,Plant,2500,0.0625,m2
221,6_75,2,Plant,2500,0.0625,m2
221,6_77,2,Plant,2500,0.0625,m2
221,7_11,2,Plant,2500,0.0625,m2
221,7_13,2,Plant,2500,0.0625,m2
221,7_15,2,Plant,2500,0.0625,m2
221,7_17,2,Plant,2500,0.0625,m2
221,7_31,2,Plant,2500,0.0625,m2
221,7_33,2,Plant,2500,0.0625,m2
221,7_35,2,Plant,2500,0.0625,m2
221,7_37,2,Plant,2500,0.0625,m2
221,7_51,2,Plant,2500,0.0625,m2
221,7_53,2,Plant,2500,0.0625,m2
221,7_55,2,Plant,2500,0.0625,m2
221,7_57,2,Plant,2500,0.0625,m2
221,7_71,2,Plant,2500,0.0625,m2
221,7_73,2,Plant,2500,0.0625,m2
221,7_75,2,Plant,2500,0.0625,m2
221,7_77,2,Plant,2500,0.0625,m2
221,8_11,2,Plant,2500,0.0625,m2
221,8_13,2,Plant,2500,0.0625,m2
221,8_15,2,Plant,2500,0.0625,m2
