"","dataset","site","sp","prop.yrs"
"633",241,"d241_7","85",1
"634",241,"d241_7","89",1
"635",241,"d241_7","92",1
"636",241,"d241_7","152",1
"637",241,"d241_7","553",1
"638",241,"d241_7","556",1
"639",241,"d241_7","557",1
"640",241,"d241_7","558",1
"641",241,"d241_7","574",1
"642",241,"d241_7","575",1
"643",241,"d241_7","589",1
"644",242,"d242_1","1002",0.566666666666667
"645",242,"d242_1","1003",0.5
"646",242,"d242_1","1014",0.6
"647",242,"d242_1","1021",0.133333333333333
"648",242,"d242_1","1031",0.433333333333333
"649",242,"d242_1","1032",0.4
"650",242,"d242_1","1036",0.933333333333333
"651",242,"d242_1","1038",0.466666666666667
"652",242,"d242_1","1042",0.966666666666667
"653",242,"d242_1","1011",0.166666666666667
"654",242,"d242_1","1012",0.2
"655",242,"d242_1","1030",0.3
"656",242,"d242_1","1040",0.166666666666667
"657",242,"d242_1","1045",0.1
"658",242,"d242_1","1048",0.0666666666666667
"659",242,"d242_1","1016",0.1
"660",242,"d242_1","1029",0.0333333333333333
"661",242,"d242_1","1039",0.0666666666666667
"662",242,"d242_1","1020",0.466666666666667
"663",242,"d242_1","1047",0.0333333333333333
"664",242,"d242_1","1052",0.1
"665",242,"d242_1","1019",0.1
"666",242,"d242_1","1046",0.133333333333333
"667",242,"d242_1","1051",0.0333333333333333
"668",242,"d242_1","1017",0.0666666666666667
"669",242,"d242_1","1061",0.0333333333333333
"670",242,"d242_1","1018",0.1
"671",242,"d242_6","1002",0.866666666666667
"672",242,"d242_6","1014",0.866666666666667
"673",242,"d242_6","1029",0.133333333333333
"674",242,"d242_6","1030",0.233333333333333
"675",242,"d242_6","1032",0.4
"676",242,"d242_6","1036",1
"677",242,"d242_6","1038",0.4
"678",242,"d242_6","1042",1
"679",242,"d242_6","1020",0.566666666666667
"680",242,"d242_6","1031",0.366666666666667
"681",242,"d242_6","1039",0.0666666666666667
"682",242,"d242_6","1016",0.4
"683",242,"d242_6","1021",0.0666666666666667
"684",242,"d242_6","1011",0.4
"685",242,"d242_6","1045",0.133333333333333
"686",242,"d242_6","1048",0.0333333333333333
"687",242,"d242_6","1003",0.533333333333333
"688",242,"d242_6","1046",0.166666666666667
"689",242,"d242_6","1019",0.0666666666666667
"690",242,"d242_6","1017",0.133333333333333
"691",242,"d242_6","1040",0.0333333333333333
"692",242,"d242_6","1012",0.1
"693",242,"d242_6","1018",0.0333333333333333
"694",242,"d242_2","1012",0.310344827586207
"695",242,"d242_2","1014",0.655172413793103
"696",242,"d242_2","1031",0.448275862068966
"697",242,"d242_2","1036",0.96551724137931
"698",242,"d242_2","1038",0.206896551724138
"699",242,"d242_2","1042",0.448275862068966
"700",242,"d242_2","1002",0.310344827586207
"701",242,"d242_2","1016",0.310344827586207
"702",242,"d242_2","1018",0.0689655172413793
"703",242,"d242_2","1020",0.620689655172414
"704",242,"d242_2","1032",0.413793103448276
"705",242,"d242_2","1039",0.0344827586206897
"706",242,"d242_2","1011",0.241379310344828
"707",242,"d242_2","1003",0.275862068965517
"708",242,"d242_2","1021",0.0344827586206897
"709",242,"d242_2","1040",0.0344827586206897
"710",242,"d242_2","1029",0.344827586206897
"711",242,"d242_2","1049",0.0344827586206897
"712",242,"d242_2","1019",0.0344827586206897
"713",242,"d242_2","1035",0.172413793103448
"714",242,"d242_2","1048",0.0344827586206897
"715",242,"d242_2","1034",0.0344827586206897
"716",242,"d242_2","1017",0.0689655172413793
"717",242,"d242_2","1051",0.0344827586206897
"718",242,"d242_2","1030",0.0344827586206897
"719",242,"d242_2","1062",0.0344827586206897
"720",242,"d242_3","1012",0.241379310344828
"721",242,"d242_3","1014",0.689655172413793
"722",242,"d242_3","1031",0.379310344827586
"723",242,"d242_3","1036",0.96551724137931
"724",242,"d242_3","1038",0.275862068965517
"725",242,"d242_3","1042",0.586206896551724
"726",242,"d242_3","1049",0.0689655172413793
"727",242,"d242_3","1011",0.241379310344828
"728",242,"d242_3","1018",0.0689655172413793
"729",242,"d242_3","1019",0.0689655172413793
"730",242,"d242_3","1020",0.448275862068966
"731",242,"d242_3","1029",0.310344827586207
"732",242,"d242_3","1032",0.448275862068966
"733",242,"d242_3","1045",0.0689655172413793
"734",242,"d242_3","1016",0.206896551724138
"735",242,"d242_3","1002",0.206896551724138
"736",242,"d242_3","1003",0.241379310344828
"737",242,"d242_3","1021",0.0689655172413793
"738",242,"d242_3","1046",0.0689655172413793
"739",242,"d242_3","1052",0.0344827586206897
"740",242,"d242_3","1060",0.0344827586206897
"741",242,"d242_3","1030",0.0689655172413793
"742",242,"d242_3","1035",0.0344827586206897
"743",242,"d242_3","1058",0.0344827586206897
"744",242,"d242_4","1012",0.448275862068966
"745",242,"d242_4","1014",0.96551724137931
"746",242,"d242_4","1016",0.896551724137931
"747",242,"d242_4","1017",0.172413793103448
"748",242,"d242_4","1020",0.758620689655172
"749",242,"d242_4","1029",0.724137931034483
"750",242,"d242_4","1031",0.275862068965517
"751",242,"d242_4","1036",1
"752",242,"d242_4","1038",0.310344827586207
"753",242,"d242_4","1042",0.96551724137931
"754",242,"d242_4","1002",0.896551724137931
"755",242,"d242_4","1011",0.379310344827586
"756",242,"d242_4","1039",0.0344827586206897
"757",242,"d242_4","1041",0.103448275862069
"758",242,"d242_4","1043",0.0689655172413793
"759",242,"d242_4","1021",0.310344827586207
"760",242,"d242_4","1030",0.137931034482759
"761",242,"d242_4","1032",0.413793103448276
"762",242,"d242_4","1019",0.482758620689655
"763",242,"d242_4","1003",0.551724137931034
"764",242,"d242_4","1049",0.103448275862069
"765",242,"d242_4","1034",0.0689655172413793
"766",242,"d242_4","1055",0.0344827586206897
"767",242,"d242_4","1047",0.0689655172413793
"768",242,"d242_4","1046",0.103448275862069
"769",242,"d242_4","1048",0.0689655172413793
"770",242,"d242_4","1035",0.103448275862069
"771",242,"d242_5","1012",0.517241379310345
"772",242,"d242_5","1014",1
"773",242,"d242_5","1020",0.931034482758621
"774",242,"d242_5","1031",0.448275862068966
"775",242,"d242_5","1036",1
"776",242,"d242_5","1038",0.344827586206897
"777",242,"d242_5","1042",0.931034482758621
"778",242,"d242_5","1003",0.689655172413793
"779",242,"d242_5","1016",0.758620689655172
"780",242,"d242_5","1032",0.482758620689655
"781",242,"d242_5","1045",0.0344827586206897
"782",242,"d242_5","1019",0.448275862068966
"783",242,"d242_5","1029",0.482758620689655
"784",242,"d242_5","1030",0.275862068965517
"785",242,"d242_5","1041",0.0344827586206897
"786",242,"d242_5","1002",0.758620689655172
"787",242,"d242_5","1049",0.103448275862069
"788",242,"d242_5","1011",0.275862068965517
"789",242,"d242_5","1017",0.275862068965517
"790",242,"d242_5","1040",0.0344827586206897
"791",242,"d242_5","1021",0.137931034482759
"792",242,"d242_5","1047",0.0689655172413793
"793",242,"d242_5","1035",0.103448275862069
"794",242,"d242_5","1055",0.0344827586206897
"795",242,"d242_5","1046",0.0344827586206897
"796",242,"d242_7","1032",0.380952380952381
"797",242,"d242_7","1036",0.523809523809524
"798",242,"d242_7","1038",0.238095238095238
"799",242,"d242_7","1045",0.0952380952380952
"800",242,"d242_7","1031",0.476190476190476
"801",242,"d242_7","1040",0.285714285714286
"802",242,"d242_7","1053",0.0476190476190476
"803",242,"d242_7","1042",0.285714285714286
"804",242,"d242_7","1047",0.0476190476190476
"805",242,"d242_7","1052",0.0476190476190476
"806",242,"d242_7","1030",0.0476190476190476
"807",242,"d242_7","1060",0.0476190476190476
"808",243,"d243_1","1001",0.966666666666667
"809",243,"d243_1","1002",0.733333333333333
"810",243,"d243_1","1003",1
"811",243,"d243_1","1005",0.666666666666667
"812",243,"d243_1","1006",1
"813",243,"d243_1","1008",0.966666666666667
"814",243,"d243_1","1009",1
"815",243,"d243_1","1015",0.5
"816",243,"d243_1","1022",0.9
"817",243,"d243_1","1027",0.5
"818",243,"d243_1","1033",0.5
"819",243,"d243_1","1004",0.633333333333333
"820",243,"d243_1","1014",0.366666666666667
"821",243,"d243_1","1024",0.566666666666667
"822",243,"d243_1","1025",0.366666666666667
"823",243,"d243_1","1023",0.333333333333333
"824",243,"d243_1","1026",0.166666666666667
"825",243,"d243_1","1010",0.133333333333333
"826",243,"d243_1","1046",0.1
"827",243,"d243_1","1039",0.133333333333333
"828",243,"d243_1","1037",0.0666666666666667
"829",243,"d243_1","1047",0.0333333333333333
"830",243,"d243_1","1034",0.0333333333333333
"831",243,"d243_1","1013",0.133333333333333
"832",243,"d243_1","1044",0.0333333333333333
"833",243,"d243_2","1001",0.862068965517241
"834",243,"d243_2","1002",0.413793103448276
"835",243,"d243_2","1003",0.896551724137931
"836",243,"d243_2","1004",0.586206896551724
"837",243,"d243_2","1005",0.862068965517241
"838",243,"d243_2","1006",0.96551724137931
"839",243,"d243_2","1008",0.96551724137931
"840",243,"d243_2","1013",0.758620689655172
"841",243,"d243_2","1015",0.931034482758621
"842",243,"d243_2","1022",0.96551724137931
"843",243,"d243_2","1023",0.758620689655172
"844",243,"d243_2","1024",0.689655172413793
"845",243,"d243_2","1025",0.482758620689655
"846",243,"d243_2","1009",0.96551724137931
"847",243,"d243_2","1014",0.586206896551724
"848",243,"d243_2","1016",0.0344827586206897
"849",243,"d243_2","1027",0.655172413793103
"850",243,"d243_2","1046",0.0689655172413793
"851",243,"d243_2","1047",0.0689655172413793
"852",243,"d243_2","1010",0.0344827586206897
"853",243,"d243_2","1026",0.0689655172413793
"854",243,"d243_2","1033",0.0689655172413793
"855",243,"d243_2","1044",0.103448275862069
"856",243,"d243_2","1060",0.0344827586206897
"857",243,"d243_2","1037",0.0344827586206897
"858",243,"d243_2","1039",0.0344827586206897
"859",243,"d243_3","1001",0.862068965517241
"860",243,"d243_3","1003",0.862068965517241
"861",243,"d243_3","1004",0.655172413793103
"862",243,"d243_3","1005",1
"863",243,"d243_3","1006",1
"864",243,"d243_3","1008",0.896551724137931
"865",243,"d243_3","1009",1
"866",243,"d243_3","1013",0.793103448275862
"867",243,"d243_3","1014",0.689655172413793
"868",243,"d243_3","1015",0.862068965517241
"869",243,"d243_3","1018",0.0689655172413793
"870",243,"d243_3","1022",1
"871",243,"d243_3","1023",0.724137931034483
"872",243,"d243_3","1027",0.655172413793103
"873",243,"d243_3","1028",0.0689655172413793
"874",243,"d243_3","1024",0.551724137931034
"875",243,"d243_3","1025",0.413793103448276
"876",243,"d243_3","1044",0.0689655172413793
"877",243,"d243_3","1002",0.137931034482759
"878",243,"d243_3","1047",0.0344827586206897
"879",243,"d243_3","1010",0.137931034482759
"880",243,"d243_3","1033",0.0689655172413793
"881",243,"d243_3","1039",0.0344827586206897
"882",243,"d243_3","1060",0.0344827586206897
"883",243,"d243_3","1056",0.0344827586206897
"884",243,"d243_3","1026",0.0689655172413793
"885",243,"d243_3","1054",0.0344827586206897
"886",243,"d243_3","1037",0.0344827586206897
"887",243,"d243_5","1001",0.931034482758621
"888",243,"d243_5","1003",1
"889",243,"d243_5","1004",0.931034482758621
"890",243,"d243_5","1005",1
"891",243,"d243_5","1006",1
"892",243,"d243_5","1008",0.96551724137931
"893",243,"d243_5","1009",0.931034482758621
"894",243,"d243_5","1013",0.931034482758621
"895",243,"d243_5","1014",1
"896",243,"d243_5","1015",1
"897",243,"d243_5","1022",1
"898",243,"d243_5","1023",0.96551724137931
"899",243,"d243_5","1026",0.620689655172414
"900",243,"d243_5","1027",0.793103448275862
"901",243,"d243_5","1038",0.0344827586206897
"902",243,"d243_5","1024",0.96551724137931
"903",243,"d243_5","1025",0.655172413793103
"904",243,"d243_5","1002",0.862068965517241
"905",243,"d243_5","1033",0.310344827586207
"906",243,"d243_5","1028",0.0689655172413793
"907",243,"d243_5","1047",0.0344827586206897
"908",243,"d243_5","1056",0.0689655172413793
"909",243,"d243_5","1010",0.137931034482759
"910",243,"d243_5","1052",0.0344827586206897
"911",243,"d243_5","1037",0.103448275862069
"912",243,"d243_5","1039",0.0344827586206897
"913",243,"d243_5","1059",0.0344827586206897
"914",243,"d243_5","1060",0.0344827586206897
"915",243,"d243_6","1001",0.9
"916",243,"d243_6","1003",1
"917",243,"d243_6","1004",0.966666666666667
"918",243,"d243_6","1005",0.966666666666667
"919",243,"d243_6","1006",1
"920",243,"d243_6","1008",0.966666666666667
"921",243,"d243_6","1009",1
"922",243,"d243_6","1014",0.833333333333333
"923",243,"d243_6","1022",1
"924",243,"d243_6","1027",0.633333333333333
"925",243,"d243_6","1033",0.5
"926",243,"d243_6","1046",0.0333333333333333
"927",243,"d243_6","1002",0.966666666666667
"928",243,"d243_6","1013",0.433333333333333
"929",243,"d243_6","1023",0.833333333333333
"930",243,"d243_6","1024",0.833333333333333
"931",243,"d243_6","1025",0.433333333333333
"932",243,"d243_6","1026",0.433333333333333
"933",243,"d243_6","1015",0.766666666666667
"934",243,"d243_6","1010",0.133333333333333
"935",243,"d243_6","1039",0.0666666666666667
"936",243,"d243_6","1056",0.0666666666666667
"937",243,"d243_6","1047",0.0333333333333333
"938",243,"d243_6","1037",0.0333333333333333
"939",243,"d243_6","1061",0.0666666666666667
"940",243,"d243_6","1055",0.0333333333333333
"941",243,"d243_4","1002",0.931034482758621
"942",243,"d243_4","1003",1
"943",243,"d243_4","1004",1
"944",243,"d243_4","1005",1
"945",243,"d243_4","1006",1
"946",243,"d243_4","1008",1
"947",243,"d243_4","1009",1
"948",243,"d243_4","1013",1
"949",243,"d243_4","1014",0.931034482758621
"950",243,"d243_4","1015",1
"951",243,"d243_4","1022",1
"952",243,"d243_4","1023",0.96551724137931
"953",243,"d243_4","1024",1
"954",243,"d243_4","1025",0.827586206896552
"955",243,"d243_4","1027",0.96551724137931
"956",243,"d243_4","1001",0.793103448275862
"957",243,"d243_4","1026",0.689655172413793
"958",243,"d243_4","1044",0.0344827586206897
"959",243,"d243_4","1039",0.0689655172413793
"960",243,"d243_4","1010",0.103448275862069
"961",243,"d243_4","1033",0.310344827586207
"962",243,"d243_4","1037",0.137931034482759
"963",243,"d243_4","1028",0.0344827586206897
"964",243,"d243_4","1058",0.0344827586206897
"965",243,"d243_4","1047",0.0689655172413793
"966",243,"d243_4","1051",0.0344827586206897
"967",243,"d243_4","1056",0.0344827586206897
"968",243,"d243_4","1016",0.0344827586206897
"969",243,"d243_4","1035",0.0344827586206897
"970",243,"d243_7","1033",0.421052631578947
"971",243,"d243_7","1001",0.105263157894737
"972",243,"d243_7","1010",0.0526315789473684
"973",243,"d243_7","1054",0.0526315789473684
"974",243,"d243_7","1051",0.0526315789473684
"975",243,"d243_7","1009",0.631578947368421
"976",243,"d243_7","1027",0.210526315789474
"977",243,"d243_7","1056",0.105263157894737
"978",243,"d243_7","1026",0.0526315789473684
"979",243,"d243_7","1015",0.0526315789473684
"980",243,"d243_7","1044",0.0526315789473684
"981",244,"d244_2","2012",0.133333333333333
"982",244,"d244_2","11001",1
"983",244,"d244_2","11002",1
"984",244,"d244_2","11005",1
"985",244,"d244_2","11006",0.933333333333333
"986",244,"d244_2","11007",0.8
"987",244,"d244_2","12002",0.166666666666667
"988",244,"d244_2","2002",0.233333333333333
"989",244,"d244_2","2002.5",0.233333333333333
"990",244,"d244_2","5002",0.966666666666667
"991",244,"d244_2","6002",0.966666666666667
"992",244,"d244_2","9002",0.433333333333333
"993",244,"d244_2","9005",0.966666666666667
"994",244,"d244_2","9007",0.266666666666667
"995",244,"d244_2","9010",0.9
"996",244,"d244_2","9011",0.733333333333333
"997",244,"d244_2","11003",0.966666666666667
"998",244,"d244_2","9006",0.7
"999",244,"d244_2","9009",0.6
"1000",244,"d244_2","11004",0.266666666666667
"1001",244,"d244_2","14026",0.866666666666667
"1002",244,"d244_2","14027",0.233333333333333
"1003",244,"d244_2","9003",0.0333333333333333
"1004",244,"d244_2","9004",0.0333333333333333
"1005",244,"d244_2","9008",0.266666666666667
"1006",244,"d244_2","9014",0.0333333333333333
"1007",244,"d244_6","2012",0.666666666666667
"1008",244,"d244_6","9007",0.633333333333333
"1009",244,"d244_6","11001",1
"1010",244,"d244_6","11002",1
"1011",244,"d244_6","11005",1
"1012",244,"d244_6","11006",1
"1013",244,"d244_6","11007",1
"1014",244,"d244_6","2002",0.733333333333333
"1015",244,"d244_6","2002.5",0.733333333333333
"1016",244,"d244_6","2013",0.333333333333333
"1017",244,"d244_6","2014",0.4
"1018",244,"d244_6","5002",0.966666666666667
"1019",244,"d244_6","6001",0.966666666666667
"1020",244,"d244_6","6006",0.966666666666667
"1021",244,"d244_6","9002",0.133333333333333
"1022",244,"d244_6","9003",0.133333333333333
"1023",244,"d244_6","9005",0.933333333333333
"1024",244,"d244_6","9006",0.966666666666667
"1025",244,"d244_6","9009",0.866666666666667
"1026",244,"d244_6","9010",0.933333333333333
"1027",244,"d244_6","9011",0.666666666666667
"1028",244,"d244_6","11003",0.7
"1029",244,"d244_6","11004",0.633333333333333
"1030",244,"d244_6","12002",0.233333333333333
"1031",244,"d244_6","14025",0.1
"1032",244,"d244_6","14026",0.9
"1033",244,"d244_6","14027",0.466666666666667
"1034",244,"d244_6","6002",0.4
"1035",244,"d244_6","6007",0.2
"1036",244,"d244_6","11009",0.133333333333333
"1037",244,"d244_6","9008",0.0333333333333333
"1038",244,"d244_6","9014",0.0666666666666667
"1039",244,"d244_6","8001",0.0666666666666667
"1040",244,"d244_6","2015",0.0666666666666667
"1041",244,"d244_7","2012",0.533333333333333
"1042",244,"d244_7","2014",0.2
"1043",244,"d244_7","9007",0.8
"1044",244,"d244_7","11001",1
"1045",244,"d244_7","11002",0.866666666666667
"1046",244,"d244_7","11005",1
"1047",244,"d244_7","11006",0.966666666666667
"1048",244,"d244_7","11007",1
"1049",244,"d244_7","2002.5",0.233333333333333
"1050",244,"d244_7","5002",0.933333333333333
"1051",244,"d244_7","6002",0.333333333333333
"1052",244,"d244_7","6006",0.966666666666667
"1053",244,"d244_7","9003",0.166666666666667
"1054",244,"d244_7","9005",0.933333333333333
"1055",244,"d244_7","9006",0.933333333333333
"1056",244,"d244_7","9009",0.966666666666667
"1057",244,"d244_7","9010",0.966666666666667
"1058",244,"d244_7","9011",0.5
"1059",244,"d244_7","2002",0.2
"1060",244,"d244_7","9002",0.1
"1061",244,"d244_7","11004",0.666666666666667
"1062",244,"d244_7","14026",0.9
"1063",244,"d244_7","14027",0.8
"1064",244,"d244_7","14025",0.666666666666667
"1065",244,"d244_7","8001",0.166666666666667
"1066",244,"d244_7","12002",0.1
"1067",244,"d244_7","2013",0.1
"1068",244,"d244_7","6007",0.0666666666666667
"1069",244,"d244_7","11003",0.366666666666667
"1070",244,"d244_7","11009",0.166666666666667
"1071",244,"d244_7","9008",0.0666666666666667
"1072",244,"d244_7","9014",0.1
"1073",244,"d244_8","2012",0.3
"1074",244,"d244_8","2014",0.133333333333333
"1075",244,"d244_8","9007",0.9
"1076",244,"d244_8","11005",1
"1077",244,"d244_8","11006",1
"1078",244,"d244_8","11007",0.9
"1079",244,"d244_8","12002",0.0666666666666667
"1080",244,"d244_8","2002",0.3
"1081",244,"d244_8","2002.5",0.3
"1082",244,"d244_8","5002",0.8
"1083",244,"d244_8","6006",0.966666666666667
"1084",244,"d244_8","9002",0.0333333333333333
"1085",244,"d244_8","9003",0.166666666666667
"1086",244,"d244_8","9006",0.933333333333333
"1087",244,"d244_8","9009",0.7
"1088",244,"d244_8","9010",0.966666666666667
"1089",244,"d244_8","9005",0.466666666666667
"1090",244,"d244_8","9011",0.833333333333333
"1091",244,"d244_8","11002",0.7
"1092",244,"d244_8","11004",0.8
"1093",244,"d244_8","14026",0.9
"1094",244,"d244_8","14027",0.5
"1095",244,"d244_8","6007",0.1
"1096",244,"d244_8","11001",0.866666666666667
"1097",244,"d244_8","14025",0.666666666666667
"1098",244,"d244_8","6008",0.366666666666667
"1099",244,"d244_8","8001",0.233333333333333
"1100",244,"d244_8","11003",0.166666666666667
"1101",244,"d244_8","6002",0.0333333333333333
"1102",244,"d244_8","11009",0.3
"1103",244,"d244_9","2012",0.133333333333333
"1104",244,"d244_9","2013",0.0333333333333333
